id,amount,bank,operation,type,k_symbol
3700,2097.0,CD,PREVOD NA UCET,VYDAJ,SIPO
3700,14.6,nan,VYBER,VYDAJ,SLUZBY
3700,50.8,nan,nan,PRIJEM,UROK
3700,4016.0,CD,PREVOD Z UCTU,PRIJEM,DUCHOD
3700,2097.0,CD,PREVOD NA UCET,VYDAJ,SIPO
3701,300.0,nan,VKLAD,PRIJEM,nan
3701,36246.0,nan,VKLAD,PRIJEM,nan
3701,39879.0,nan,VKLAD,PRIJEM,nan
3701,49456.0,nan,VKLAD,PRIJEM,nan
3701,37600.0,nan,VYBER,VYDAJ,nan
3701,245.7,nan,nan,PRIJEM,UROK
3701,30300.0,nan,VYBER,VYDAJ,nan
3701,44727.0,nan,VKLAD,PRIJEM,nan
3701,32195.0,nan,VKLAD,PRIJEM,nan
3701,42500.0,nan,VYBER,VYDAJ,nan
3701,35839.0,nan,VKLAD,PRIJEM,nan
3702,300.0,nan,VKLAD,PRIJEM,nan
3702,6943.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
3702,6943.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
3702,6943.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
3702,6943.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
3702,3500.0,nan,VYBER,VYDAJ,nan
3702,13.7,nan,nan,PRIJEM,UROK
3702,6943.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
3702,3600.0,nan,VYBER,VYDAJ,nan
3702,14.6,nan,VYBER,VYDAJ,SLUZBY
3702,104.7,nan,nan,PRIJEM,UROK
3703,200.0,nan,VKLAD,PRIJEM,nan
3703,19829.0,nan,VKLAD,PRIJEM,nan
3703,1800.0,nan,VKLAD,PRIJEM,nan
3703,49.9,nan,nan,PRIJEM,UROK
3703,19829.0,nan,VKLAD,PRIJEM,nan
3703,13000.0,nan,VYBER,VYDAJ,nan
3703,106.3,nan,nan,PRIJEM,UROK
3703,19829.0,nan,VKLAD,PRIJEM,nan
3703,16600.0,nan,VYBER,VYDAJ,nan
3703,126.8,nan,nan,PRIJEM,UROK
3703,19829.0,nan,VKLAD,PRIJEM,nan
3704,400.0,nan,VKLAD,PRIJEM,nan
3704,20015.0,nan,VKLAD,PRIJEM,nan
3704,1700.0,nan,VKLAD,PRIJEM,nan
3704,22.2,nan,nan,PRIJEM,UROK
3704,20015.0,nan,VKLAD,PRIJEM,nan
3704,12200.0,nan,VYBER,VYDAJ,nan
3704,100.6,nan,nan,PRIJEM,UROK
3704,20015.0,nan,VKLAD,PRIJEM,nan
3704,17800.0,nan,VYBER,VYDAJ,nan
3704,127.4,nan,nan,PRIJEM,UROK
3704,20015.0,nan,VKLAD,PRIJEM,nan
3705,200.0,nan,VKLAD,PRIJEM,nan
3705,13200.0,nan,VKLAD,PRIJEM,nan
3705,2800.0,nan,VKLAD,PRIJEM,nan
3705,2000.0,nan,VKLAD,PRIJEM,nan
3705,5400.0,nan,VKLAD,PRIJEM,nan
3705,4300.0,nan,VKLAD,PRIJEM,nan
3705,700.0,nan,VKLAD,PRIJEM,nan
3705,600.0,nan,VYBER,VYDAJ,nan
3705,1800.0,nan,VYBER,VYDAJ,nan
3705,3100.0,nan,VYBER,VYDAJ,nan
3705,1300.0,nan,VKLAD,PRIJEM,nan
3706,200.0,nan,VKLAD,PRIJEM,nan
3706,9807.0,nan,VKLAD,PRIJEM,nan
3706,7700.0,nan,VKLAD,PRIJEM,nan
3706,12.3,nan,nan,PRIJEM,UROK
3706,9807.0,nan,VKLAD,PRIJEM,nan
3706,5800.0,nan,VYBER,VYDAJ,nan
3706,77.0,nan,nan,PRIJEM,UROK
3706,9807.0,nan,VKLAD,PRIJEM,nan
3706,6700.0,nan,VYBER,VYDAJ,nan
3706,93.2,nan,nan,PRIJEM,UROK
3706,14710.0,nan,VKLAD,PRIJEM,nan
3707,1100.0,nan,VKLAD,PRIJEM,nan
3707,6646.0,KL,PREVOD Z UCTU,PRIJEM,DUCHOD
3707,6646.0,KL,PREVOD Z UCTU,PRIJEM,DUCHOD
3707,6646.0,KL,PREVOD Z UCTU,PRIJEM,DUCHOD
3707,1000.0,nan,VYBER,VYDAJ,nan
3707,30.6,nan,nan,PRIJEM,UROK
3707,6646.0,KL,PREVOD Z UCTU,PRIJEM,DUCHOD
3707,3900.0,nan,VYBER,VYDAJ,nan
3707,88.0,nan,nan,PRIJEM,UROK
3707,6646.0,KL,PREVOD Z UCTU,PRIJEM,DUCHOD
3707,1511.0,YZ,PREVOD NA UCET,VYDAJ,SIPO
3708,1000.0,nan,VKLAD,PRIJEM,nan
3708,8018.0,nan,VKLAD,PRIJEM,nan
3708,8000.0,nan,VKLAD,PRIJEM,nan
3708,43.1,nan,nan,PRIJEM,UROK
3708,8018.0,nan,VKLAD,PRIJEM,nan
3708,1000.0,nan,VKLAD,PRIJEM,nan
3708,92.8,nan,nan,PRIJEM,UROK
3708,8018.0,nan,VKLAD,PRIJEM,nan
3708,2500.0,nan,VYBER,VYDAJ,nan
3708,122.7,nan,nan,PRIJEM,UROK
3708,8018.0,nan,VKLAD,PRIJEM,nan
3709,400.0,nan,VKLAD,PRIJEM,nan
3709,16706.0,nan,VKLAD,PRIJEM,nan
3709,5500.0,nan,VKLAD,PRIJEM,nan
3709,36.5,nan,nan,PRIJEM,UROK
3709,25059.0,nan,VKLAD,PRIJEM,nan
3709,10500.0,nan,VYBER,VYDAJ,nan
3709,118.5,nan,nan,PRIJEM,UROK
3709,16706.0,nan,VKLAD,PRIJEM,nan
3709,14300.0,nan,VYBER,VYDAJ,nan
3709,159.4,nan,nan,PRIJEM,UROK
3709,16706.0,nan,VKLAD,PRIJEM,nan
3710,400.0,nan,VKLAD,PRIJEM,nan
3710,12245.0,nan,VKLAD,PRIJEM,nan
3710,30.6,nan,nan,PRIJEM,UROK
3710,5100.0,nan,VKLAD,PRIJEM,nan
3710,18367.5,nan,VKLAD,PRIJEM,nan
3710,108.2,nan,nan,PRIJEM,UROK
3710,6200.0,nan,VYBER,VYDAJ,nan
3710,12245.0,nan,VKLAD,PRIJEM,nan
3710,165.5,nan,nan,PRIJEM,UROK
3710,10000.0,nan,VYBER,VYDAJ,nan
3710,12245.0,nan,VKLAD,PRIJEM,nan
3711,700.0,nan,VKLAD,PRIJEM,nan
3711,700.0,nan,VKLAD,PRIJEM,nan
3711,1600.0,nan,VKLAD,PRIJEM,nan
3711,6.4,nan,nan,PRIJEM,UROK
3711,11200.0,nan,VKLAD,PRIJEM,nan
3711,700.0,nan,VKLAD,PRIJEM,nan
3711,1600.0,nan,VKLAD,PRIJEM,nan
3711,43.5,nan,nan,PRIJEM,UROK
3711,4300.0,nan,VKLAD,PRIJEM,nan
3711,700.0,nan,VKLAD,PRIJEM,nan
3711,1600.0,nan,VKLAD,PRIJEM,nan
3712,400.0,nan,VKLAD,PRIJEM,nan
3712,12800.0,nan,VKLAD,PRIJEM,nan
3712,4100.0,nan,VKLAD,PRIJEM,nan
3712,4800.0,nan,VKLAD,PRIJEM,nan
3712,2500.0,nan,VKLAD,PRIJEM,nan
3712,3900.0,nan,VYBER,VYDAJ,nan
3712,1700.0,nan,VYBER,VYDAJ,nan
3712,600.0,nan,VKLAD,PRIJEM,nan
3712,4200.0,nan,VYBER,VYDAJ,nan
3712,2300.0,nan,VKLAD,PRIJEM,nan
3712,1900.0,nan,VYBER,VYDAJ,nan
3713,400.0,nan,VKLAD,PRIJEM,nan
3713,6147.0,nan,VKLAD,PRIJEM,nan
3713,47425.0,nan,VKLAD,PRIJEM,nan
3713,37010.0,nan,VKLAD,PRIJEM,nan
3713,32700.0,nan,VYBER,VYDAJ,nan
3713,140.9,nan,nan,PRIJEM,UROK
3713,41008.0,nan,VKLAD,PRIJEM,nan
3713,35100.0,nan,VYBER,VYDAJ,nan
3713,22737.0,nan,VKLAD,PRIJEM,nan
3713,14.6,nan,VYBER,VYDAJ,SLUZBY
3713,267.2,nan,nan,PRIJEM,UROK
3714,900.0,nan,VKLAD,PRIJEM,nan
3714,24753.0,nan,VKLAD,PRIJEM,nan
3714,400.0,nan,VYBER,VYDAJ,nan
3714,33.9,nan,nan,PRIJEM,UROK
3714,24753.0,nan,VKLAD,PRIJEM,nan
3714,11900.0,nan,VYBER,VYDAJ,nan
3714,123.1,nan,nan,PRIJEM,UROK
3714,24753.0,nan,VKLAD,PRIJEM,nan
3714,21000.0,nan,VYBER,VYDAJ,nan
3714,164.6,nan,nan,PRIJEM,UROK
3714,37130.0,nan,VKLAD,PRIJEM,nan
3715,900.0,nan,VKLAD,PRIJEM,nan
3715,14168.0,nan,VKLAD,PRIJEM,nan
3715,1600.0,nan,VKLAD,PRIJEM,nan
3715,30.1,nan,nan,PRIJEM,UROK
3715,14168.0,nan,VKLAD,PRIJEM,nan
3715,4400.0,nan,VYBER,VYDAJ,nan
3715,87.9,nan,nan,PRIJEM,UROK
3715,14168.0,nan,VKLAD,PRIJEM,nan
3715,8000.0,nan,VYBER,VYDAJ,nan
3715,122.4,nan,nan,PRIJEM,UROK
3715,21252.0,nan,VKLAD,PRIJEM,nan
3716,600.0,nan,VKLAD,PRIJEM,nan
3716,10030.0,AB,PREVOD Z UCTU,PRIJEM,nan
3716,7200.0,nan,VKLAD,PRIJEM,nan
3716,26.0,nan,nan,PRIJEM,UROK
3716,15045.0,AB,PREVOD Z UCTU,PRIJEM,nan
3716,6000.0,nan,VYBER,VYDAJ,nan
3716,96.8,nan,nan,PRIJEM,UROK
3716,500.0,nan,VYBER,VYDAJ,nan
3716,10030.0,AB,PREVOD Z UCTU,PRIJEM,nan
3716,144.6,nan,nan,PRIJEM,UROK
3716,5200.0,nan,VYBER,VYDAJ,nan
3717,600.0,nan,VKLAD,PRIJEM,nan
3717,21551.0,nan,VKLAD,PRIJEM,nan
3717,41.7,nan,nan,PRIJEM,UROK
3717,2500.0,nan,VKLAD,PRIJEM,nan
3717,92.3,nan,nan,PRIJEM,UROK
3717,800.0,nan,VYBER,VYDAJ,nan
3717,92.3,nan,nan,PRIJEM,UROK
3717,17974.0,nan,VKLAD,PRIJEM,nan
3717,10600.0,nan,VYBER,VYDAJ,nan
3717,116.0,nan,nan,PRIJEM,UROK
3717,2800.0,nan,VYBER,VYDAJ,nan
3718,700.0,nan,VKLAD,PRIJEM,nan
3718,26204.0,IJ,PREVOD Z UCTU,PRIJEM,nan
3718,84.1,nan,nan,PRIJEM,UROK
3718,17000.0,nan,VYBER,VYDAJ,nan
3718,26204.0,IJ,PREVOD Z UCTU,PRIJEM,nan
3718,142.1,nan,nan,PRIJEM,UROK
3718,6400.0,nan,VYBER,VYDAJ,nan
3718,26204.0,IJ,PREVOD Z UCTU,PRIJEM,nan
3718,214.5,nan,nan,PRIJEM,UROK
3718,17400.0,nan,VYBER,VYDAJ,nan
3718,26204.0,IJ,PREVOD Z UCTU,PRIJEM,nan
3719,1000.0,nan,VKLAD,PRIJEM,nan
3719,18368.0,nan,VKLAD,PRIJEM,nan
3719,1300.0,nan,VKLAD,PRIJEM,nan
3719,36.1,nan,nan,PRIJEM,UROK
3719,12245.0,nan,VKLAD,PRIJEM,nan
3719,2400.0,nan,VYBER,VYDAJ,nan
3719,104.7,nan,nan,PRIJEM,UROK
3719,12245.0,nan,VKLAD,PRIJEM,nan
3719,6500.0,nan,VYBER,VYDAJ,nan
3719,137.7,nan,nan,PRIJEM,UROK
3719,12245.0,nan,VKLAD,PRIJEM,nan
3720,200.0,nan,VKLAD,PRIJEM,nan
3720,5080.0,nan,VKLAD,PRIJEM,nan
3720,8000.0,nan,VKLAD,PRIJEM,nan
3720,23.7,nan,nan,PRIJEM,UROK
3720,5080.0,nan,VKLAD,PRIJEM,nan
3720,3500.0,nan,VKLAD,PRIJEM,nan
3720,70.4,nan,nan,PRIJEM,UROK
3720,5080.0,nan,VKLAD,PRIJEM,nan
3720,100.0,nan,VYBER,VYDAJ,nan
3720,100.3,nan,nan,PRIJEM,UROK
3720,5080.0,nan,VKLAD,PRIJEM,nan
3721,1100.0,nan,VKLAD,PRIJEM,nan
3721,29880.0,YZ,PREVOD Z UCTU,PRIJEM,nan
3721,3500.0,nan,VYBER,VYDAJ,nan
3721,29.5,nan,nan,PRIJEM,UROK
3721,29880.0,YZ,PREVOD Z UCTU,PRIJEM,nan
3721,18200.0,nan,VYBER,VYDAJ,nan
3721,127.5,nan,nan,PRIJEM,UROK
3721,29880.0,YZ,PREVOD Z UCTU,PRIJEM,nan
3721,22100.0,nan,VYBER,VYDAJ,nan
3721,172.9,nan,nan,PRIJEM,UROK
3721,29880.0,YZ,PREVOD Z UCTU,PRIJEM,nan
3722,200.0,nan,VKLAD,PRIJEM,nan
3722,11700.0,nan,VKLAD,PRIJEM,nan
3722,9100.0,nan,VKLAD,PRIJEM,nan
3722,12056.0,nan,VKLAD,PRIJEM,nan
3722,4.6,nan,nan,PRIJEM,UROK
3722,4900.0,nan,VYBER,VYDAJ,nan
3722,137.7,nan,nan,PRIJEM,UROK
3722,7689.0,nan,VKLAD,PRIJEM,nan
3722,9308.0,nan,VKLAD,PRIJEM,nan
3722,39514.0,nan,VKLAD,PRIJEM,nan
3722,34556.0,nan,VKLAD,PRIJEM,nan
3723,900.0,nan,VKLAD,PRIJEM,nan
3723,18981.0,UV,PREVOD Z UCTU,PRIJEM,nan
3723,1900.0,nan,VKLAD,PRIJEM,nan
3723,16.2,nan,nan,PRIJEM,UROK
3723,18981.0,UV,PREVOD Z UCTU,PRIJEM,nan
3723,5000.0,nan,VYBER,VYDAJ,nan
3723,102.0,nan,nan,PRIJEM,UROK
3723,18981.0,UV,PREVOD Z UCTU,PRIJEM,nan
3723,12200.0,nan,VYBER,VYDAJ,nan
3723,154.8,nan,nan,PRIJEM,UROK
3723,18981.0,UV,PREVOD Z UCTU,PRIJEM,nan
3724,200.0,nan,VKLAD,PRIJEM,nan
3724,20281.0,nan,VKLAD,PRIJEM,nan
3724,3100.0,nan,VKLAD,PRIJEM,nan
3724,21.1,nan,nan,PRIJEM,UROK
3724,20281.0,nan,VKLAD,PRIJEM,nan
3724,7700.0,nan,VYBER,VYDAJ,nan
3724,110.1,nan,nan,PRIJEM,UROK
3724,20281.0,nan,VKLAD,PRIJEM,nan
3724,16400.0,nan,VYBER,VYDAJ,nan
3724,154.6,nan,nan,PRIJEM,UROK
3724,20281.0,nan,VKLAD,PRIJEM,nan
3725,900.0,nan,VKLAD,PRIJEM,nan
3725,10900.0,nan,VKLAD,PRIJEM,nan
3725,8000.0,nan,VKLAD,PRIJEM,nan
3725,3500.0,nan,VKLAD,PRIJEM,nan
3725,2200.0,nan,VKLAD,PRIJEM,nan
3725,1600.0,nan,VYBER,VYDAJ,nan
3725,700.0,nan,VKLAD,PRIJEM,nan
3725,1200.0,nan,VKLAD,PRIJEM,nan
3725,1300.0,nan,VYBER,VYDAJ,nan
3725,1000.0,nan,VKLAD,PRIJEM,nan
3725,1800.0,nan,VYBER,VYDAJ,nan
3726,400.0,nan,VKLAD,PRIJEM,nan
3726,48368.0,CD,PREVOD Z UCTU,PRIJEM,nan
3726,13100.0,nan,VYBER,VYDAJ,nan
3726,39.6,nan,nan,PRIJEM,UROK
3726,32245.0,CD,PREVOD Z UCTU,PRIJEM,nan
3726,20000.0,nan,VYBER,VYDAJ,nan
3726,163.5,nan,nan,PRIJEM,UROK
3726,32245.0,CD,PREVOD Z UCTU,PRIJEM,nan
3726,25800.0,nan,VYBER,VYDAJ,nan
3726,208.7,nan,nan,PRIJEM,UROK
3726,32245.0,CD,PREVOD Z UCTU,PRIJEM,nan
3727,700.0,nan,VKLAD,PRIJEM,nan
3727,6324.0,nan,VKLAD,PRIJEM,nan
3727,9000.0,nan,VKLAD,PRIJEM,nan
3727,32.3,nan,nan,PRIJEM,UROK
3727,4216.0,nan,VKLAD,PRIJEM,nan
3727,200.0,nan,VYBER,VYDAJ,nan
3727,75.5,nan,nan,PRIJEM,UROK
3727,4216.0,nan,VKLAD,PRIJEM,nan
3727,3300.0,nan,VKLAD,PRIJEM,nan
3727,99.4,nan,nan,PRIJEM,UROK
3727,4216.0,nan,VKLAD,PRIJEM,nan
3728,1100.0,nan,VKLAD,PRIJEM,nan
3728,19872.0,AB,PREVOD Z UCTU,PRIJEM,nan
3728,59.2,nan,nan,PRIJEM,UROK
3728,2700.0,nan,VKLAD,PRIJEM,nan
3728,19872.0,AB,PREVOD Z UCTU,PRIJEM,nan
3728,150.2,nan,nan,PRIJEM,UROK
3728,6300.0,nan,VYBER,VYDAJ,nan
3728,19872.0,AB,PREVOD Z UCTU,PRIJEM,nan
3728,220.4,nan,nan,PRIJEM,UROK
3728,11100.0,nan,VYBER,VYDAJ,nan
3728,19872.0,AB,PREVOD Z UCTU,PRIJEM,nan
3729,300.0,nan,VKLAD,PRIJEM,nan
3729,23736.0,nan,VKLAD,PRIJEM,nan
3729,2500.0,nan,VKLAD,PRIJEM,nan
3729,23736.0,nan,VKLAD,PRIJEM,nan
3729,140.2,nan,nan,PRIJEM,UROK
3729,12700.0,nan,VYBER,VYDAJ,nan
3729,23736.0,nan,VKLAD,PRIJEM,nan
3729,157.6,nan,nan,PRIJEM,UROK
3729,20800.0,nan,VYBER,VYDAJ,nan
3729,23736.0,nan,VKLAD,PRIJEM,nan
3729,19300.0,nan,VYBER,VYDAJ,nan
3730,600.0,nan,VKLAD,PRIJEM,nan
3730,10600.0,nan,VKLAD,PRIJEM,nan
3730,21112.0,nan,VKLAD,PRIJEM,nan
3730,9590.0,nan,VKLAD,PRIJEM,nan
3730,12609.0,nan,VKLAD,PRIJEM,nan
3730,13276.0,nan,VKLAD,PRIJEM,nan
3730,140.9,nan,nan,PRIJEM,UROK
3730,22000.0,nan,VYBER,VYDAJ,nan
3730,3000.0,nan,VYBER,VYDAJ,nan
3730,272.4,nan,nan,PRIJEM,UROK
3730,24460.0,nan,VKLAD,PRIJEM,nan
3731,600.0,nan,VKLAD,PRIJEM,nan
3731,11878.0,nan,VKLAD,PRIJEM,nan
3731,7400.0,nan,VKLAD,PRIJEM,nan
3731,29.4,nan,nan,PRIJEM,UROK
3731,11878.0,nan,VKLAD,PRIJEM,nan
3731,3500.0,nan,VYBER,VYDAJ,nan
3731,95.7,nan,nan,PRIJEM,UROK
3731,11878.0,nan,VKLAD,PRIJEM,nan
3731,9000.0,nan,VYBER,VYDAJ,nan
3731,122.7,nan,nan,PRIJEM,UROK
3731,11878.0,nan,VKLAD,PRIJEM,nan
3732,500.0,nan,VKLAD,PRIJEM,nan
3732,13631.0,nan,VKLAD,PRIJEM,nan
3732,10694.0,nan,VKLAD,PRIJEM,nan
3732,38.8,nan,nan,PRIJEM,UROK
3732,1500.0,nan,VKLAD,PRIJEM,nan
3732,26882.0,nan,VKLAD,PRIJEM,nan
3732,172.2,nan,nan,PRIJEM,UROK
3732,12500.0,nan,VYBER,VYDAJ,nan
3732,221.9,nan,nan,PRIJEM,UROK
3732,10900.0,nan,VYBER,VYDAJ,nan
3732,221.9,nan,nan,PRIJEM,UROK
3733,700.0,nan,VKLAD,PRIJEM,nan
3733,42357.0,IJ,PREVOD Z UCTU,PRIJEM,nan
3733,8000.0,nan,VYBER,VYDAJ,nan
3733,75.4,nan,nan,PRIJEM,UROK
3733,42357.0,IJ,PREVOD Z UCTU,PRIJEM,nan
3733,27300.0,nan,VYBER,VYDAJ,nan
3733,179.7,nan,nan,PRIJEM,UROK
3733,42357.0,IJ,PREVOD Z UCTU,PRIJEM,nan
3733,32900.0,nan,VYBER,VYDAJ,nan
3733,231.1,nan,nan,PRIJEM,UROK
3733,42357.0,IJ,PREVOD Z UCTU,PRIJEM,nan
3734,700.0,nan,VKLAD,PRIJEM,nan
3734,36821.0,nan,VKLAD,PRIJEM,nan
3734,7700.0,nan,VYBER,VYDAJ,nan
3734,44.4,nan,nan,PRIJEM,UROK
3734,1900.0,nan,VYBER,VYDAJ,nan
3734,124.4,nan,nan,PRIJEM,UROK
3734,16354.0,nan,VKLAD,PRIJEM,nan
3734,7900.0,nan,VYBER,VYDAJ,nan
3734,126.2,nan,nan,PRIJEM,UROK
3734,39131.0,nan,VKLAD,PRIJEM,nan
3734,28000.0,nan,VYBER,VYDAJ,nan
3735,400.0,nan,VKLAD,PRIJEM,nan
3735,14387.0,nan,VKLAD,PRIJEM,nan
3735,45.7,nan,nan,PRIJEM,UROK
3735,6900.0,nan,VKLAD,PRIJEM,nan
3735,14387.0,nan,VKLAD,PRIJEM,nan
3735,126.8,nan,nan,PRIJEM,UROK
3735,7300.0,nan,VYBER,VYDAJ,nan
3735,14387.0,nan,VKLAD,PRIJEM,nan
3735,172.8,nan,nan,PRIJEM,UROK
3735,9200.0,nan,VYBER,VYDAJ,nan
3735,14387.0,nan,VKLAD,PRIJEM,nan
3736,700.0,nan,VKLAD,PRIJEM,nan
3736,11592.0,nan,VKLAD,PRIJEM,nan
3736,6600.0,nan,VKLAD,PRIJEM,nan
3736,49.9,nan,nan,PRIJEM,UROK
3736,11592.0,nan,VKLAD,PRIJEM,nan
3736,2200.0,nan,VYBER,VYDAJ,nan
3736,104.1,nan,nan,PRIJEM,UROK
3736,17388.0,nan,VKLAD,PRIJEM,nan
3736,7400.0,nan,VYBER,VYDAJ,nan
3736,146.1,nan,nan,PRIJEM,UROK
3736,11592.0,nan,VKLAD,PRIJEM,nan
3737,400.0,nan,VKLAD,PRIJEM,nan
3737,700.0,nan,VKLAD,PRIJEM,nan
3737,10600.0,nan,VKLAD,PRIJEM,nan
3737,49614.0,nan,VKLAD,PRIJEM,nan
3737,32.0,nan,nan,PRIJEM,UROK
3737,700.0,nan,VKLAD,PRIJEM,nan
3737,20600.0,nan,VYBER,VYDAJ,nan
3737,234.1,nan,nan,PRIJEM,UROK
3737,700.0,nan,VKLAD,PRIJEM,nan
3737,10500.0,nan,VYBER,VYDAJ,nan
3737,162.1,nan,nan,PRIJEM,UROK
3738,800.0,nan,VKLAD,PRIJEM,nan
3738,27216.0,nan,VKLAD,PRIJEM,nan
3738,1600.0,nan,VYBER,VYDAJ,nan
3738,22.0,nan,nan,PRIJEM,UROK
3738,18144.0,nan,VKLAD,PRIJEM,nan
3738,11900.0,nan,VYBER,VYDAJ,nan
3738,116.0,nan,nan,PRIJEM,UROK
3738,18144.0,nan,VKLAD,PRIJEM,nan
3738,15200.0,nan,VYBER,VYDAJ,nan
3738,139.5,nan,nan,PRIJEM,UROK
3738,18144.0,nan,VKLAD,PRIJEM,nan
3739,300.0,nan,VKLAD,PRIJEM,nan
3739,43776.0,nan,VKLAD,PRIJEM,nan
3739,25033.0,nan,VKLAD,PRIJEM,nan
3739,39.7,nan,nan,PRIJEM,UROK
3739,24514.0,nan,VKLAD,PRIJEM,nan
3739,35200.0,nan,VYBER,VYDAJ,nan
3739,280.0,nan,nan,PRIJEM,UROK
3739,47288.0,nan,VKLAD,PRIJEM,nan
3739,35300.0,nan,VYBER,VYDAJ,nan
3739,33700.0,nan,VYBER,VYDAJ,nan
3739,17162.0,nan,VKLAD,PRIJEM,nan
3740,800.0,nan,VKLAD,PRIJEM,nan
3740,1700.0,nan,VKLAD,PRIJEM,nan
3740,900.0,nan,VKLAD,PRIJEM,nan
3740,7.7,nan,nan,PRIJEM,UROK
3740,10600.0,nan,VKLAD,PRIJEM,nan
3740,1700.0,nan,VKLAD,PRIJEM,nan
3740,900.0,nan,VKLAD,PRIJEM,nan
3740,39.7,nan,nan,PRIJEM,UROK
3740,4600.0,nan,VKLAD,PRIJEM,nan
3740,1700.0,nan,VKLAD,PRIJEM,nan
3740,900.0,nan,VKLAD,PRIJEM,nan
3741,900.0,nan,VKLAD,PRIJEM,nan
3741,300.0,nan,VKLAD,PRIJEM,nan
3741,2.9,nan,nan,PRIJEM,UROK
3741,14200.0,nan,VKLAD,PRIJEM,nan
3741,300.0,nan,VKLAD,PRIJEM,nan
3741,34.2,nan,nan,PRIJEM,UROK
3741,3600.0,nan,VKLAD,PRIJEM,nan
3741,300.0,nan,VKLAD,PRIJEM,nan
3741,74.2,nan,nan,PRIJEM,UROK
3741,2100.0,nan,VKLAD,PRIJEM,nan
3741,300.0,nan,VKLAD,PRIJEM,nan
3742,1000.0,nan,VKLAD,PRIJEM,nan
3742,40013.0,nan,VKLAD,PRIJEM,nan
3742,126.8,nan,nan,PRIJEM,UROK
3742,10900.0,nan,VYBER,VYDAJ,nan
3742,170.9,nan,nan,PRIJEM,UROK
3742,1300.0,nan,VKLAD,PRIJEM,nan
3742,170.9,nan,nan,PRIJEM,UROK
3742,3200.0,nan,VYBER,VYDAJ,nan
3742,170.9,nan,nan,PRIJEM,UROK
3742,3800.0,nan,VYBER,VYDAJ,nan
3742,30498.0,nan,VKLAD,PRIJEM,nan
3743,400.0,nan,VKLAD,PRIJEM,nan
3743,400.0,nan,VKLAD,PRIJEM,nan
3743,13000.0,nan,VKLAD,PRIJEM,nan
3743,26.8,nan,nan,PRIJEM,UROK
3743,400.0,nan,VKLAD,PRIJEM,nan
3743,3300.0,nan,VKLAD,PRIJEM,nan
3743,65.0,nan,nan,PRIJEM,UROK
3743,400.0,nan,VKLAD,PRIJEM,nan
3743,2900.0,nan,VKLAD,PRIJEM,nan
3743,80.3,nan,nan,PRIJEM,UROK
3743,100.0,nan,VYBER,VYDAJ,nan
3744,300.0,nan,VKLAD,PRIJEM,nan
3744,1900.0,nan,VKLAD,PRIJEM,nan
3744,4.3,nan,nan,PRIJEM,UROK
3744,13700.0,nan,VKLAD,PRIJEM,nan
3744,1900.0,nan,VKLAD,PRIJEM,nan
3744,36860.0,nan,VKLAD,PRIJEM,nan
3744,77.4,nan,nan,PRIJEM,UROK
3744,14700.0,nan,VYBER,VYDAJ,nan
3744,1900.0,nan,VKLAD,PRIJEM,nan
3744,195.3,nan,nan,PRIJEM,UROK
3744,8500.0,nan,VYBER,VYDAJ,nan
3745,900.0,nan,VKLAD,PRIJEM,nan
3745,10300.0,nan,VKLAD,PRIJEM,nan
3745,2900.0,nan,VKLAD,PRIJEM,nan
3745,700.0,nan,VKLAD,PRIJEM,nan
3745,2000.0,nan,VKLAD,PRIJEM,nan
3745,2.3,nan,nan,PRIJEM,UROK
3745,36571.0,nan,VKLAD,PRIJEM,nan
3745,16900.0,nan,VYBER,VYDAJ,nan
3745,72.7,nan,nan,PRIJEM,UROK
3745,13100.0,nan,VYBER,VYDAJ,nan
3745,9439.0,nan,VKLAD,PRIJEM,nan
3746,700.0,nan,VKLAD,PRIJEM,nan
3746,12400.0,nan,VKLAD,PRIJEM,nan
3746,29062.0,nan,VKLAD,PRIJEM,nan
3746,17.0,nan,nan,PRIJEM,UROK
3746,13768.0,nan,VKLAD,PRIJEM,nan
3746,10500.0,nan,VYBER,VYDAJ,nan
3746,178.4,nan,nan,PRIJEM,UROK
3746,49319.0,nan,VKLAD,PRIJEM,nan
3746,29100.0,nan,VYBER,VYDAJ,nan
3746,208.6,nan,nan,PRIJEM,UROK
3746,26380.0,nan,VKLAD,PRIJEM,nan
3747,300.0,nan,VKLAD,PRIJEM,nan
3747,11400.0,nan,VKLAD,PRIJEM,nan
3747,2400.0,nan,VKLAD,PRIJEM,nan
3747,1.9,nan,nan,PRIJEM,UROK
3747,1300.0,nan,VKLAD,PRIJEM,nan
3747,58.8,nan,nan,PRIJEM,UROK
3747,2700.0,nan,VKLAD,PRIJEM,nan
3747,58.8,nan,nan,PRIJEM,UROK
3747,1000.0,nan,VYBER,VYDAJ,nan
3747,58.8,nan,nan,PRIJEM,UROK
3747,3700.0,nan,VYBER,VYDAJ,nan
3748,700.0,nan,VKLAD,PRIJEM,nan
3748,37794.0,nan,VKLAD,PRIJEM,nan
3748,18663.0,nan,VKLAD,PRIJEM,nan
3748,14400.0,nan,VYBER,VYDAJ,nan
